filepath,ground_truth,system_verdict,final_score,score_Audio Forensics (ECAPA),score_Cross-Modal (Lip-Sync),score_Facial Biometric (Quality)
en_35_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.998326700925827,1.0,0.9995549321174622,0.9940189123153687
es_79_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9984280884265899,1.0,0.9993185997009277,0.9948025941848755
es_86_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9961563616991043,1.0,0.9963088631629944,0.9905312657356262
zh_90_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.76128289103508,0.3212890625,0.998968243598938,0.996977686882019
ja_1_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9971688866615296,1.0,0.9987725615501404,0.9906394481658936
zh_24_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9990144401788712,1.0,0.9996931552886963,0.9965487122535706
es_37_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9768732815980912,1.0,0.9529130458831787,0.9828322529792786
ja_6_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9975352555513382,1.0,0.9991469383239746,0.9915059208869934
ru_88_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9981193870306015,1.0,0.9997506737709045,0.9928764700889587
ru_14_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9961499512195587,1.0,0.9989450573921204,0.9862877130508423
en_65_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9977793544530869,1.0,0.9988940358161926,0.9928869605064392
es_122_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.7449557316256687,1.0,0.9849690198898315,0.0038724946789443493
ja_50_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9956345140933991,1.0,0.99826979637146,0.9853063821792603
zh_86_to_en_Vall_label_fake.npz,Fake,Deepfake,0.512354487925768,0.2421875,0.9645727872848511,0.16703899204730988
zh_79_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9990176409482956,1.0,0.9994891881942749,0.9968878626823425
es_105_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9973277419805526,1.0,0.9994062185287476,0.9902610182762146
ru_53_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9987266391515732,1.0,0.9996931552886963,0.9953975081443787
es_32_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9989985942840576,1.0,0.9995942711830139,0.9966435432434082
en_23_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9984066307544708,1.0,0.9982853531837463,0.9963699579238892
zh_12_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9966374069452286,1.0,0.999444305896759,0.9874387383460999
ru_82_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9963625103235245,1.0,0.9976141452789307,0.9892674088478088
zh_2_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9812831312417984,1.0,0.9993525147438049,0.9261685013771057
ar_23_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9992093801498413,1.0,0.9995898604393005,0.9974937438964844
es_44_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.8848093509674072,1.0,0.9984084963798523,0.5417838096618652
es_15_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9979832351207734,1.0,0.9997077584266663,0.9924005270004272
es_75_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9857014566659927,1.0,0.9837160110473633,0.9688602089881897
ar_42_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.998738831281662,1.0,0.9987393021583557,0.9969724416732788
ja_23_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9929469138383865,1.0,0.9874451160430908,0.9918754696846008
en_15_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9978406578302383,1.0,0.999699592590332,0.9918432831764221
en_70_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9971137166023254,1.0,0.9991487264633179,0.9898169040679932
ar_59_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9973195403814316,1.0,0.9987226128578186,0.9913219809532166
es_67_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9988972902297973,1.0,0.9998995065689087,0.9957499504089355
en_60_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9530426651239395,1.0,0.8839441537857056,0.9978600144386292
es_115_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9979791104793548,1.0,0.9999191761016846,0.9920457601547241
ru_120_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9991126954555511,1.0,0.9997064471244812,0.9969204664230347
en_124_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.5876623954623937,1.0,0.5335706472396851,0.09693654626607895
zh_10_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9883402705192565,1.0,0.9767478108406067,0.9905645847320557
fr_7_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9973787724971771,1.0,0.9998518228530884,0.9897521734237671
ar_56_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9850277125835418,1.0,0.9993197917938232,0.9411991834640503
en_45_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9983726948499679,0.99951171875,0.9998451471328735,0.9944221377372742
en_20_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.913787791132927,1.0,0.9990776777267456,0.6566268801689148
es_6_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9890514791011811,1.0,0.9846349358558655,0.9807900190353394
ru_15_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.6897615475580097,0.8203125,0.9998465776443481,0.010854166001081467
ar_24_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9982706487178803,1.0,0.9997166991233826,0.9935358762741089
ru_118_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9977437227964401,1.0,0.9988915324211121,0.9927484393119812
es_119_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9977386295795441,1.0,0.9999207258224487,0.9910813570022583
zh_99_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9839109450578689,1.0,0.9632971286773682,0.9943683743476868
ru_44_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9981118172407151,1.0,0.9993963241577148,0.9934131503105164
en_81_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9948509514331818,1.0,0.996746301651001,0.9846097230911255
ru_9_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.7313093672972173,1.0,0.9493242502212524,0.006318668834865093
en_62_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.983482015132904,1.0,0.9615364074707031,0.9954698085784912
ru_113_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9985881924629212,1.0,0.9994449019432068,0.9952409267425537
zh_31_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9979183614253998,1.0,0.9990741014480591,0.9931548833847046
fr_20_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.7406809508800507,0.26123046875,0.9997521042823792,0.997397780418396
fr_18_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.998997089266777,1.0,0.9996505975723267,0.9965474009513855
es_37_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9984243422746658,1.0,0.9997162222862244,0.9941514134407043
ru_26_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9493323594331742,1.0,0.8828009963035583,0.9848478436470032
ru_71_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9987522751092911,1.0,0.9995032548904419,0.9958038926124573
ja_5_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9976685613393783,1.0,0.99931800365448,0.9917654395103455
es_60_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.996584564447403,1.0,0.9997988343238831,0.9866601228713989
zh_86_label_real.npz,Real,Real,0.0005745409143855795,2.2649765014648438e-06,8.58303319546394e-05,0.0021576641593128443
zh_61_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.966108825802803,0.9130859375,0.9993656277656555,0.9871299862861633
zh_12_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9944392830133438,1.0,0.9990046620368958,0.979349672794342
fr_70_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9980721563100815,1.0,0.999723494052887,0.9927310347557068
es_3_label_real.npz,Real,Real,0.004182935948483646,0.0010776519775390625,0.004729722626507282,0.0076554748229682446
fr_33_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9917448997497559,1.0,0.9956477284431458,0.9739432334899902
fr_24_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9973640650510788,1.0,0.999005138874054,0.9910480380058289
zh_112_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9982074171304702,1.0,0.9997194409370422,0.9932785630226135
fr_37_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9993495166301727,1.0,0.9991499185562134,0.9987581968307495
en_95_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9956710994243622,1.0,0.9966173768043518,0.9880965948104858
fr_62_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9939844846725464,1.0,0.9949324727058411,0.9840459823608398
en_89_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9584984511137009,1.0,0.9032933712005615,0.988724410533905
es_86_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9683200597763062,0.9189453125,0.996383786201477,0.9925427436828613
en_92_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9958675056695938,1.0,0.9955442547798157,0.9905992150306702
fr_107_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9957422614097595,1.0,0.9990785121917725,0.9844434261322021
ru_12_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9958359003067017,1.0,0.9928241968154907,0.9948248863220215
ar_45_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9912118703126908,1.0,0.9867070317268372,0.9861162304878235
zh_55_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.98300299346447,1.0,0.9725354909896851,0.9759551882743835
es_15_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9980627983808518,1.0,0.9995810389518738,0.9929215312004089
ru_14_label_real.npz,Real,Real,0.12308040978387,0.00019109249114990234,0.2960612177848816,0.018356161192059517
ja_51_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9914851188659668,1.0,0.9993884563446045,0.9669189453125
ru_53_to_es_Bark_label_fake.npz,Fake,Deepfake,0.7637227231636643,1.0,0.9999265670776367,0.055008385330438614
es_52_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9961194157600403,1.0,0.9994539618492126,0.9853513240814209
zh_112_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9978284895420074,1.0,0.999835729598999,0.9915767908096313
ru_65_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9944870620965958,0.99951171875,0.9998669624328613,0.9788447022438049
zh_75_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.7529158977326005,0.99951171875,0.9991490840911865,0.013708650134503841
en_123_label_real.npz,Real,Real,0.2347679001279175,0.65478515625,0.010256334207952023,0.0059622470289468765
ru_84_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9984163135290146,1.0,0.9998912811279297,0.9938392043113708
zh_4_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9976512163877487,1.0,0.9966429471969604,0.9959761500358582
ru_100_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9926570028066635,1.0,0.9994235038757324,0.9715504050254822
ru_71_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9952012807130813,1.0,0.9938272833824158,0.9906814694404602
fr_83_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.995904591679573,0.99951171875,0.9984971284866333,0.986706554889679
ar_32_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.996454295516014,0.99853515625,0.9996657371520996,0.988402783870697
ru_35_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9938906222581864,1.0,0.9991119503974915,0.976983368396759
en_21_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9979046016931534,1.0,0.9998227953910828,0.9919019341468811
en_44_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9991577446460724,1.0,0.9994627833366394,0.9974905252456665
en_32_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.6521377086639404,0.00933837890625,0.999472439289093,0.9963212013244629
en_73_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9971052438020707,1.0,0.9959604144096375,0.9948843121528625
es_119_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9977957040071488,1.0,0.9994353652000427,0.9920862317085266
es_35_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9970979124307633,1.0,0.9996472597122192,0.9889560341835022
fr_86_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9956022471189498,0.99755859375,0.9997122883796692,0.9862872958183289
zh_58_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9936424255371094,1.0,0.9916400909423828,0.987945556640625
ru_127_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9936336576938629,1.0,0.997381865978241,0.9787236452102661
zh_19_label_real.npz,Real,Real,0.0007767503804643639,0.0006289482116699219,3.690760422614403e-05,0.0021674218587577343
ru_119_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9987943649291993,1.0,0.9996150732040405,0.995793342590332
ru_110_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9987388461828232,1.0,0.9991911053657532,0.9962496161460876
ja_15_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.6481659084558486,1.5914440155029297e-05,0.9995108842849731,0.9934239387512207
ja_12_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9980419367551804,1.0,0.9982116222381592,0.9950291514396667
fr_16_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9925375074148178,1.0,0.9957728981971741,0.9769133925437927
zh_38_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9986233860254288,1.0,0.9996954202651978,0.9949808716773987
zh_49_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9968538552522659,1.0,0.9996738433837891,0.9879372715950012
fr_36_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9971091657876968,1.0,0.9962978959083557,0.9943600296974182
en_61_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9926885694265366,1.0,0.984263002872467,0.995933473110199
en_28_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9980125725269318,1.0,0.9971401691436768,0.9966260194778442
en_37_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.9987302541732788,1.0,0.9996726512908936,0.9954447746276855
zh_93_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.992899876832962,1.0,0.9995415210723877,0.9723330736160278
en_122_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9984529554843903,1.0,0.9998847246170044,0.993996262550354
en_29_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9983845382928849,1.0,0.9972955584526062,0.9978652596473694
es_69_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9988312125205994,1.0,0.9997928738594055,0.9956562519073486
en_78_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9974444210529327,1.0,0.9995890259742737,0.9904352426528931
ru_59_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9976413667201995,1.0,0.9998997449874878,0.9907258749008179
en_17_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9691470921039581,0.916015625,0.9991270899772644,0.9955631494522095
es_112_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.7511673212051392,0.29541015625,0.9985033273696899,0.9934897422790527
ru_48_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9943964153528213,1.0,0.998855471611023,0.9794169068336487
en_50_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9982193827629089,1.0,0.9998818635940552,0.9930665493011475
zh_48_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9965186059474945,0.99365234375,0.999721348285675,0.995406985282898
ar_7_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9616169035434723,1.0,0.9994626641273499,0.8473273515701294
zh_98_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9977685511112213,1.0,0.9974736571311951,0.9951163530349731
ru_105_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9964994996786117,1.0,0.9998121857643127,0.9862985014915466
fr_36_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.5792196363210678,0.9013671875,0.05191367119550705,0.97190260887146
zh_94_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9973184436559677,1.0,0.9990819692611694,0.9907426238059998
fr_47_to_es_Bark_label_fake.npz,Fake,Deepfake,0.7138631267938763,0.9951171875,0.9097356796264648,0.006711357273161411
es_89_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9801991641521454,0.95556640625,0.9997053742408752,0.9834750890731812
en_122_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9972945690155028,0.99951171875,0.999944806098938,0.9899501800537109
fr_94_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.994046089053154,1.0,0.9987136125564575,0.9782425761222839
en_102_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9983482211828232,1.0,0.9994346499443054,0.994297444820404
ru_37_to_es_Bark_label_fake.npz,Fake,Deepfake,0.846112510561943,1.0,0.6200334429740906,0.9923965334892273
en_1_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.986824494600296,1.0,0.9698089361190796,0.9956036806106567
en_121_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9933479607105256,0.98828125,0.9979575872421265,0.9930659532546997
ru_104_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.99503093957901,1.0,0.9996954202651978,0.9806110858917236
es_50_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9967572689056396,1.0,0.9998214840888977,0.9873147010803223
ru_20_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9983413755893707,1.0,0.9994779229164124,0.9942008256912231
en_100_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9983947545289993,1.0,0.9997671246528625,0.9939516186714172
ar_67_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9981790095567703,1.0,0.9998571872711182,0.9929445385932922
en_6_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9983009696006775,1.0,0.9996668100357056,0.993736982345581
zh_55_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9954973012208939,1.0,0.9984082579612732,0.9845359921455383
ja_44_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9960120618343353,1.0,0.9969542026519775,0.9889215230941772
zh_107_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9975054234266281,1.0,0.999395489692688,0.9909889101982117
ru_70_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9967624396085739,1.0,0.9976244568824768,0.9908506274223328
en_95_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.899840259552002,0.75634765625,0.9652989506721497,0.9959959983825684
ja_31_to_en_Bark_label_fake.npz,Fake,Deepfake,0.989259073138237,1.0,0.9998406171798706,0.957291305065155
ja_53_label_real.npz,Real,Real,0.000475101339907269,0.0,8.877304026100319e-06,0.0018862016731873155
fr_64_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9984098345041275,1.0,0.9998514652252197,0.9938769936561584
fr_6_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.99609375,1.0,0.998190701007843,0.9872698783874512
es_40_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9965423941612244,1.0,0.999796450138092,0.9864952564239502
zh_15_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9965865045785904,1.0,0.9980844259262085,0.989410936832428
ja_12_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9984322696924209,1.0,0.9987926483154297,0.9956608414649963
en_20_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.933180695772171,1.0,0.9993046522140503,0.7338353395462036
en_68_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9983263164758682,1.0,0.9987325072288513,0.9953332543373108
es_60_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9028843104839325,1.0,0.9994113445281982,0.6124790906906128
fr_52_to_es_Bark_label_fake.npz,Fake,Deepfake,0.47014444079250095,1.0,0.004161500837653875,0.4739193618297577
en_50_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9982774734497071,1.0,0.9998761415481567,0.9933080673217773
zh_43_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9965249747037888,1.0,0.9990195035934448,0.9876686930656433
zh_38_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9946541547775268,1.0,0.9995844960212708,0.9792814254760742
zh_1_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9958496034145355,1.0,0.9971008896827698,0.9880369901657104
zh_100_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9984339535236358,1.0,0.9992566704750061,0.9949251413345337
es_88_label_real.npz,Real,Real,0.0009103794182010461,0.0,1.4815786926192231e-05,0.0036178124137222767
zh_87_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.998503464460373,1.0,0.9987308382987976,0.9960445165634155
fr_55_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9774788647890091,1.0,0.9558774828910828,0.980511486530304
zh_2_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9965883821249009,1.0,0.997812032699585,0.9898542761802673
en_32_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9992345005273819,1.0,0.999688982963562,0.9974356293678284
es_117_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9988847643136978,1.0,0.9998961687088013,0.9957051873207092
zh_84_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9908994525671005,1.0,0.9862272143363953,0.9856342673301697
zh_70_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9936498433351517,1.0,0.9990839958190918,0.9760649800300598
ru_57_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.7520211160648614,1.0,0.9998787641525269,0.008278441615402699
zh_106_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9944856196641922,1.0,0.999885082244873,0.9781263470649719
ru_94_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9957008957862854,1.0,0.9997863173484802,0.9831454753875732
es_119_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9984250873327255,1.0,0.9997734427452087,0.9940628409385681
es_85_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.7529625448398292,1.0,0.995997428894043,0.018254293128848076
ru_42_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9958679527044296,1.0,0.9954232573509216,0.9907945990562439
es_4_label_real.npz,Real,Real,0.0960275128018111,0.0037078857421875,0.0008559821872040629,0.3775494396686554
fr_51_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.8732853323221206,0.99951171875,0.9900492429733276,0.5097461342811584
fr_78_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.806574010848999,1.0,0.5191154479980469,0.9957113265991211
en_120_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9981249243021011,1.0,0.9998261332511902,0.9927778840065002
zh_41_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9951578319072724,1.0,0.9991232752799988,0.9820340871810913
zh_113_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9964049100875855,1.0,0.9991787075996399,0.986933708190918
